:START_ID(User-ID),:END_ID(Place-ID),:TYPE
442,1,CHECKED_IN
766,5,CHECKED_IN
3444,2,CHECKED_IN
3449,1,CHECKED_IN
171,1,CHECKED_IN
892,1,CHECKED_IN
1666,1,CHECKED_IN
3452,1,CHECKED_IN
3453,1,CHECKED_IN
1482,1,CHECKED_IN
3454,1,CHECKED_IN
1189,19,CHECKED_IN
12,1,CHECKED_IN
3457,2,CHECKED_IN
284,2,CHECKED_IN
152,1,CHECKED_IN
1048,18,CHECKED_IN
3458,3,CHECKED_IN
132,11,CHECKED_IN
111,22,CHECKED_IN
3459,5,CHECKED_IN
3460,1,CHECKED_IN
3461,4,CHECKED_IN
1719,1,CHECKED_IN
3462,1,CHECKED_IN
1519,1,CHECKED_IN
36,3,CHECKED_IN
3463,1,CHECKED_IN
52,1,CHECKED_IN
3464,3,CHECKED_IN
118,1,CHECKED_IN
3465,1,CHECKED_IN
156,1,CHECKED_IN
3467,2,CHECKED_IN
3468,1,CHECKED_IN
388,1,CHECKED_IN
3470,1,CHECKED_IN
3472,2,CHECKED_IN
2218,2,CHECKED_IN
3474,1,CHECKED_IN
3475,1,CHECKED_IN
3476,1,CHECKED_IN
3477,1,CHECKED_IN
3478,1,CHECKED_IN
1899,1,CHECKED_IN
1903,1,CHECKED_IN
1680,1,CHECKED_IN
1252,6,CHECKED_IN
248,1,CHECKED_IN
1891,1,CHECKED_IN
3484,1,CHECKED_IN
617,1,CHECKED_IN
1299,1,CHECKED_IN
111,1,CHECKED_IN
3486,2,CHECKED_IN
1659,1,CHECKED_IN
3490,1,CHECKED_IN
3491,1,CHECKED_IN
246,1,CHECKED_IN
3492,1,CHECKED_IN
3493,31,CHECKED_IN
3494,1,CHECKED_IN
3496,1,CHECKED_IN
3497,5,CHECKED_IN
1327,3,CHECKED_IN
122,1,CHECKED_IN
3498,1,CHECKED_IN
3499,3,CHECKED_IN
3500,1,CHECKED_IN
812,1,CHECKED_IN
3501,2,CHECKED_IN
3502,1,CHECKED_IN
754,1,CHECKED_IN
3504,1,CHECKED_IN
3505,1,CHECKED_IN
3507,1,CHECKED_IN
3509,1,CHECKED_IN
3511,1,CHECKED_IN
47,1,CHECKED_IN
3512,1,CHECKED_IN
3513,1,CHECKED_IN
156,1,CHECKED_IN
3514,45,CHECKED_IN
3515,1,CHECKED_IN
149,3,CHECKED_IN
3516,1,CHECKED_IN
3517,1,CHECKED_IN
3518,1,CHECKED_IN
3519,2,CHECKED_IN
1314,4,CHECKED_IN
3520,1,CHECKED_IN
871,3,CHECKED_IN
11,1,CHECKED_IN
103,1,CHECKED_IN
32,1,CHECKED_IN
3521,1,CHECKED_IN
892,1,CHECKED_IN
2017,1,CHECKED_IN
386,4,CHECKED_IN
3522,10,CHECKED_IN
360,1,CHECKED_IN
298,1,CHECKED_IN
3523,1,CHECKED_IN
2727,1,CHECKED_IN
643,3,CHECKED_IN
3524,1,CHECKED_IN
1524,1,CHECKED_IN
171,1,CHECKED_IN
3525,1,CHECKED_IN
8,3,CHECKED_IN
3526,1,CHECKED_IN
502,1,CHECKED_IN
1090,1,CHECKED_IN
807,1,CHECKED_IN
3527,1,CHECKED_IN
3528,1,CHECKED_IN
3529,1,CHECKED_IN
3530,1,CHECKED_IN
229,1,CHECKED_IN
3531,1,CHECKED_IN
910,1,CHECKED_IN
150,1,CHECKED_IN
100,1,CHECKED_IN
3532,2,CHECKED_IN
3533,1,CHECKED_IN
217,1,CHECKED_IN
111,2,CHECKED_IN
3534,3,CHECKED_IN
497,2,CHECKED_IN
3536,1,CHECKED_IN
3537,1,CHECKED_IN
118,22,CHECKED_IN
217,1,CHECKED_IN
364,1,CHECKED_IN
464,11,CHECKED_IN
3539,1,CHECKED_IN
122,19,CHECKED_IN
3541,8,CHECKED_IN
170,1,CHECKED_IN
3542,8,CHECKED_IN
3543,1,CHECKED_IN
52,3,CHECKED_IN
171,6,CHECKED_IN
399,8,CHECKED_IN
3544,4,CHECKED_IN
876,5,CHECKED_IN
3545,4,CHECKED_IN
3546,1,CHECKED_IN
871,2,CHECKED_IN
3547,1,CHECKED_IN
3548,6,CHECKED_IN
12,1,CHECKED_IN
3549,2,CHECKED_IN
3550,3,CHECKED_IN
103,1,CHECKED_IN
323,3,CHECKED_IN
3551,4,CHECKED_IN
11,2,CHECKED_IN
3552,2,CHECKED_IN
3553,1,CHECKED_IN
3554,6,CHECKED_IN
3555,4,CHECKED_IN
3556,1,CHECKED_IN
3558,1,CHECKED_IN
3559,5,CHECKED_IN
3560,1,CHECKED_IN
3561,5,CHECKED_IN
3562,1,CHECKED_IN
3074,1,CHECKED_IN
3563,1,CHECKED_IN
3564,4,CHECKED_IN
132,2,CHECKED_IN
339,1,CHECKED_IN
643,2,CHECKED_IN
128,2,CHECKED_IN
3565,6,CHECKED_IN
782,2,CHECKED_IN
3566,1,CHECKED_IN
304,1,CHECKED_IN
3567,6,CHECKED_IN
3568,5,CHECKED_IN
3569,1,CHECKED_IN
360,2,CHECKED_IN
3570,2,CHECKED_IN
846,6,CHECKED_IN
3571,1,CHECKED_IN
624,1,CHECKED_IN
3572,1,CHECKED_IN
3575,1,CHECKED_IN
3576,2,CHECKED_IN
3577,3,CHECKED_IN
3578,3,CHECKED_IN
892,1,CHECKED_IN
1180,8,CHECKED_IN
2424,1,CHECKED_IN
3581,3,CHECKED_IN
3582,1,CHECKED_IN
3584,1,CHECKED_IN
3586,1,CHECKED_IN
3588,1,CHECKED_IN
999,1,CHECKED_IN
3590,1,CHECKED_IN
3593,1,CHECKED_IN
3594,1,CHECKED_IN
3596,1,CHECKED_IN
802,2,CHECKED_IN
193,2,CHECKED_IN
189,2,CHECKED_IN
3597,1,CHECKED_IN
3598,1,CHECKED_IN
3599,1,CHECKED_IN
3600,1,CHECKED_IN
1467,1,CHECKED_IN
1140,1,CHECKED_IN
151,1,CHECKED_IN
3601,1,CHECKED_IN
3602,1,CHECKED_IN
3603,2,CHECKED_IN
3604,1,CHECKED_IN
231,3,CHECKED_IN
3606,1,CHECKED_IN
170,3,CHECKED_IN
12,3,CHECKED_IN
3610,4,CHECKED_IN
3611,1,CHECKED_IN
3612,6,CHECKED_IN
3613,1,CHECKED_IN
3614,1,CHECKED_IN
2265,1,CHECKED_IN
3616,1,CHECKED_IN
248,1,CHECKED_IN
3617,1,CHECKED_IN
3619,1,CHECKED_IN
3620,1,CHECKED_IN
3621,7,CHECKED_IN
892,2,CHECKED_IN
3624,1,CHECKED_IN
3625,1,CHECKED_IN
3627,1,CHECKED_IN
436,1,CHECKED_IN
3628,1,CHECKED_IN
954,1,CHECKED_IN
3630,1,CHECKED_IN
1976,1,CHECKED_IN
917,1,CHECKED_IN
36,2,CHECKED_IN
3631,1,CHECKED_IN
3632,1,CHECKED_IN
3634,2,CHECKED_IN
1108,1,CHECKED_IN
3636,1,CHECKED_IN
3638,9,CHECKED_IN
573,4,CHECKED_IN
11,5,CHECKED_IN
1655,1,CHECKED_IN
3641,1,CHECKED_IN
3642,2,CHECKED_IN
492,4,CHECKED_IN
3643,1,CHECKED_IN
3644,1,CHECKED_IN
3646,1,CHECKED_IN
3649,1,CHECKED_IN
3650,1,CHECKED_IN
360,1,CHECKED_IN
3651,1,CHECKED_IN
118,1,CHECKED_IN
3652,1,CHECKED_IN
3655,1,CHECKED_IN
269,2,CHECKED_IN
3657,1,CHECKED_IN
917,1,CHECKED_IN
3658,1,CHECKED_IN
364,1,CHECKED_IN
3660,1,CHECKED_IN
442,1,CHECKED_IN
855,1,CHECKED_IN
3663,1,CHECKED_IN
3665,5,CHECKED_IN
1476,1,CHECKED_IN
3666,1,CHECKED_IN
1327,1,CHECKED_IN
36,1,CHECKED_IN
3667,1,CHECKED_IN
3669,1,CHECKED_IN
3670,1,CHECKED_IN
149,1,CHECKED_IN
3672,8,CHECKED_IN
3673,1,CHECKED_IN
3674,1,CHECKED_IN
3675,3,CHECKED_IN
3082,3,CHECKED_IN
393,3,CHECKED_IN
11,2,CHECKED_IN
1131,1,CHECKED_IN
121,1,CHECKED_IN
892,2,CHECKED_IN
3680,1,CHECKED_IN
118,2,CHECKED_IN
1314,1,CHECKED_IN
3681,1,CHECKED_IN
224,2,CHECKED_IN
3682,1,CHECKED_IN
3683,2,CHECKED_IN
3685,1,CHECKED_IN
3686,1,CHECKED_IN
1343,2,CHECKED_IN
3687,1,CHECKED_IN
3688,1,CHECKED_IN
246,1,CHECKED_IN
2120,1,CHECKED_IN
3692,16,CHECKED_IN
3693,1,CHECKED_IN
3695,1,CHECKED_IN
3698,1,CHECKED_IN
1482,1,CHECKED_IN
3701,33,CHECKED_IN
3702,1,CHECKED_IN
3703,1,CHECKED_IN
3704,1,CHECKED_IN
3706,1,CHECKED_IN
3708,2,CHECKED_IN
229,1,CHECKED_IN
3709,3,CHECKED_IN
583,1,CHECKED_IN
3716,1,CHECKED_IN
3717,1,CHECKED_IN
3719,1,CHECKED_IN
3721,1,CHECKED_IN
442,1,CHECKED_IN
1348,1,CHECKED_IN
3722,1,CHECKED_IN
3723,2,CHECKED_IN
229,1,CHECKED_IN
360,3,CHECKED_IN
3724,1,CHECKED_IN
3725,1,CHECKED_IN
3727,1,CHECKED_IN
3728,1,CHECKED_IN
193,1,CHECKED_IN
8,2,CHECKED_IN
3729,1,CHECKED_IN
3731,2,CHECKED_IN
3732,1,CHECKED_IN
3733,1,CHECKED_IN
3734,1,CHECKED_IN
1245,1,CHECKED_IN
344,1,CHECKED_IN
3738,1,CHECKED_IN
384,1,CHECKED_IN
754,1,CHECKED_IN
290,1,CHECKED_IN
47,1,CHECKED_IN
3740,1,CHECKED_IN
766,2,CHECKED_IN
304,1,CHECKED_IN
3742,1,CHECKED_IN
361,1,CHECKED_IN
1532,1,CHECKED_IN
384,1,CHECKED_IN
3744,1,CHECKED_IN
3745,1,CHECKED_IN
3746,1,CHECKED_IN
1299,1,CHECKED_IN
3747,1,CHECKED_IN
3748,1,CHECKED_IN
3749,1,CHECKED_IN
339,1,CHECKED_IN
52,1,CHECKED_IN
3752,2,CHECKED_IN
3753,1,CHECKED_IN
3754,2,CHECKED_IN
3756,1,CHECKED_IN
3464,1,CHECKED_IN
3759,1,CHECKED_IN
3002,1,CHECKED_IN
3764,1,CHECKED_IN
704,1,CHECKED_IN
619,1,CHECKED_IN
3766,3,CHECKED_IN
3767,1,CHECKED_IN
3768,1,CHECKED_IN
892,1,CHECKED_IN
3770,2,CHECKED_IN
3771,2,CHECKED_IN
3772,1,CHECKED_IN
12,3,CHECKED_IN
2917,1,CHECKED_IN
36,2,CHECKED_IN
3773,1,CHECKED_IN
1126,1,CHECKED_IN
1131,1,CHECKED_IN
3775,1,CHECKED_IN
3776,1,CHECKED_IN
3777,1,CHECKED_IN
3778,1,CHECKED_IN
3779,1,CHECKED_IN
393,1,CHECKED_IN
3780,2,CHECKED_IN
3781,1,CHECKED_IN
3782,1,CHECKED_IN
122,1,CHECKED_IN
3784,6,CHECKED_IN
1348,2,CHECKED_IN
642,1,CHECKED_IN
3788,2,CHECKED_IN
3789,1,CHECKED_IN
3790,1,CHECKED_IN
156,1,CHECKED_IN
1519,1,CHECKED_IN
397,1,CHECKED_IN
3793,11,CHECKED_IN
3794,14,CHECKED_IN
3795,1,CHECKED_IN
3796,1,CHECKED_IN
111,1,CHECKED_IN
3797,1,CHECKED_IN
1298,2,CHECKED_IN
3799,1,CHECKED_IN
3800,1,CHECKED_IN
3801,1,CHECKED_IN
3802,1,CHECKED_IN
3803,1,CHECKED_IN
3804,1,CHECKED_IN
3806,1,CHECKED_IN
102,1,CHECKED_IN
3807,1,CHECKED_IN
3808,4,CHECKED_IN
3811,1,CHECKED_IN
3812,1,CHECKED_IN
229,2,CHECKED_IN
360,1,CHECKED_IN
171,1,CHECKED_IN
3813,1,CHECKED_IN
754,1,CHECKED_IN
1467,2,CHECKED_IN
3814,2,CHECKED_IN
3816,9,CHECKED_IN
3817,1,CHECKED_IN
3818,1,CHECKED_IN
3819,1,CHECKED_IN
3821,2,CHECKED_IN
152,2,CHECKED_IN
3822,1,CHECKED_IN
3823,1,CHECKED_IN
36,1,CHECKED_IN
3825,1,CHECKED_IN
3827,1,CHECKED_IN
3828,2,CHECKED_IN
917,1,CHECKED_IN
3829,1,CHECKED_IN
3830,1,CHECKED_IN
3831,1,CHECKED_IN
748,1,CHECKED_IN
892,4,CHECKED_IN
3833,1,CHECKED_IN
949,1,CHECKED_IN
3834,1,CHECKED_IN
3835,2,CHECKED_IN
3836,1,CHECKED_IN
3838,1,CHECKED_IN
3840,1,CHECKED_IN
3497,1,CHECKED_IN
3841,37,CHECKED_IN
3842,1,CHECKED_IN
3843,1,CHECKED_IN
3844,14,CHECKED_IN
152,3,CHECKED_IN
3845,5,CHECKED_IN
3848,1,CHECKED_IN
3849,1,CHECKED_IN
3850,2,CHECKED_IN
246,1,CHECKED_IN
3851,1,CHECKED_IN
1524,1,CHECKED_IN
920,1,CHECKED_IN
3852,1,CHECKED_IN
3853,1,CHECKED_IN
3856,3,CHECKED_IN
1023,1,CHECKED_IN
3857,1,CHECKED_IN
1482,4,CHECKED_IN
3858,1,CHECKED_IN
3859,3,CHECKED_IN
464,1,CHECKED_IN
3860,1,CHECKED_IN
3861,1,CHECKED_IN
104,1,CHECKED_IN
427,1,CHECKED_IN
442,1,CHECKED_IN
789,1,CHECKED_IN
3863,1,CHECKED_IN
3865,1,CHECKED_IN
344,1,CHECKED_IN
111,1,CHECKED_IN
3868,1,CHECKED_IN
3869,1,CHECKED_IN
1860,1,CHECKED_IN
3870,1,CHECKED_IN
3871,1,CHECKED_IN
3872,1,CHECKED_IN
3873,30,CHECKED_IN
1327,1,CHECKED_IN
3875,1,CHECKED_IN
3877,8,CHECKED_IN
12,3,CHECKED_IN
3879,1,CHECKED_IN
2083,4,CHECKED_IN
3883,1,CHECKED_IN
3885,1,CHECKED_IN
246,1,CHECKED_IN
3888,1,CHECKED_IN
3889,1,CHECKED_IN
3890,1,CHECKED_IN
224,3,CHECKED_IN
479,2,CHECKED_IN
3892,1,CHECKED_IN
442,1,CHECKED_IN
3893,1,CHECKED_IN
3895,1,CHECKED_IN
3896,1,CHECKED_IN
3897,1,CHECKED_IN
104,1,CHECKED_IN
11,1,CHECKED_IN
1655,1,CHECKED_IN
3899,1,CHECKED_IN
3900,1,CHECKED_IN
3901,1,CHECKED_IN
3902,2,CHECKED_IN
3904,1,CHECKED_IN
3905,1,CHECKED_IN
3906,1,CHECKED_IN
2725,1,CHECKED_IN
230,1,CHECKED_IN
3909,1,CHECKED_IN
3910,1,CHECKED_IN
3912,1,CHECKED_IN
3913,1,CHECKED_IN
3914,2,CHECKED_IN
3917,1,CHECKED_IN
3918,1,CHECKED_IN
3919,1,CHECKED_IN
3921,1,CHECKED_IN
3922,1,CHECKED_IN
3924,1,CHECKED_IN
892,1,CHECKED_IN
3144,1,CHECKED_IN
3928,1,CHECKED_IN
59,1,CHECKED_IN
3930,1,CHECKED_IN
3931,1,CHECKED_IN
3932,1,CHECKED_IN
3933,1,CHECKED_IN
3935,1,CHECKED_IN
3936,3,CHECKED_IN
111,1,CHECKED_IN
3937,1,CHECKED_IN
3938,1,CHECKED_IN
3939,1,CHECKED_IN
3940,1,CHECKED_IN
766,1,CHECKED_IN
3941,1,CHECKED_IN
3942,3,CHECKED_IN
3943,1,CHECKED_IN
632,1,CHECKED_IN
1396,1,CHECKED_IN
3945,1,CHECKED_IN
1891,1,CHECKED_IN
3947,6,CHECKED_IN
3948,1,CHECKED_IN
3949,1,CHECKED_IN
1624,1,CHECKED_IN
1123,1,CHECKED_IN
3952,1,CHECKED_IN
1003,1,CHECKED_IN
3954,1,CHECKED_IN
3955,2,CHECKED_IN
3956,1,CHECKED_IN
2917,2,CHECKED_IN
3957,1,CHECKED_IN
3958,1,CHECKED_IN
3960,1,CHECKED_IN
36,2,CHECKED_IN
3961,2,CHECKED_IN
643,1,CHECKED_IN
152,1,CHECKED_IN
344,1,CHECKED_IN
3964,1,CHECKED_IN
3965,1,CHECKED_IN
2298,1,CHECKED_IN
3966,1,CHECKED_IN
3967,1,CHECKED_IN
3969,1,CHECKED_IN
3970,1,CHECKED_IN
2705,1,CHECKED_IN
111,1,CHECKED_IN
3971,1,CHECKED_IN
99,1,CHECKED_IN
3973,1,CHECKED_IN
354,1,CHECKED_IN
3974,1,CHECKED_IN
3975,1,CHECKED_IN
3977,1,CHECKED_IN
266,1,CHECKED_IN
1860,1,CHECKED_IN
3979,1,CHECKED_IN
3980,1,CHECKED_IN
3983,3,CHECKED_IN
3984,1,CHECKED_IN
3985,1,CHECKED_IN
3986,1,CHECKED_IN
3987,1,CHECKED_IN
193,2,CHECKED_IN
766,1,CHECKED_IN
149,2,CHECKED_IN
307,1,CHECKED_IN
3989,1,CHECKED_IN
3991,1,CHECKED_IN
3992,1,CHECKED_IN
2278,1,CHECKED_IN
3994,1,CHECKED_IN
3995,1,CHECKED_IN
892,1,CHECKED_IN
417,1,CHECKED_IN
3999,2,CHECKED_IN
4002,1,CHECKED_IN
4003,1,CHECKED_IN
2792,1,CHECKED_IN
172,4,CHECKED_IN
4005,1,CHECKED_IN
4007,2,CHECKED_IN
171,1,CHECKED_IN
1969,1,CHECKED_IN
4008,1,CHECKED_IN
4010,1,CHECKED_IN
4011,1,CHECKED_IN
4012,1,CHECKED_IN
4014,1,CHECKED_IN
229,2,CHECKED_IN
1090,1,CHECKED_IN
1030,1,CHECKED_IN
343,1,CHECKED_IN
1434,11,CHECKED_IN
4017,6,CHECKED_IN
643,2,CHECKED_IN
1532,2,CHECKED_IN
1419,1,CHECKED_IN
892,1,CHECKED_IN
151,1,CHECKED_IN
4024,11,CHECKED_IN
4029,7,CHECKED_IN
12,9,CHECKED_IN
149,1,CHECKED_IN
4030,1,CHECKED_IN
4031,2,CHECKED_IN
4032,6,CHECKED_IN
41,1,CHECKED_IN
229,8,CHECKED_IN
1266,2,CHECKED_IN
4033,3,CHECKED_IN
360,11,CHECKED_IN
4035,1,CHECKED_IN
4036,1,CHECKED_IN
584,1,CHECKED_IN
320,1,CHECKED_IN
2426,17,CHECKED_IN
171,3,CHECKED_IN
4040,1,CHECKED_IN
246,1,CHECKED_IN
193,1,CHECKED_IN
442,1,CHECKED_IN
3192,1,CHECKED_IN
4043,1,CHECKED_IN
103,1,CHECKED_IN
4044,1,CHECKED_IN
4007,1,CHECKED_IN
172,1,CHECKED_IN
4045,1,CHECKED_IN
4046,1,CHECKED_IN
4047,1,CHECKED_IN
4048,1,CHECKED_IN
4049,1,CHECKED_IN
3255,1,CHECKED_IN
4050,1,CHECKED_IN
4051,2,CHECKED_IN
4053,1,CHECKED_IN
3322,2,CHECKED_IN
4054,3,CHECKED_IN
4056,1,CHECKED_IN
3337,1,CHECKED_IN
618,1,CHECKED_IN
4057,1,CHECKED_IN
4058,4,CHECKED_IN
323,1,CHECKED_IN
4059,1,CHECKED_IN
4060,1,CHECKED_IN
4061,1,CHECKED_IN
4062,1,CHECKED_IN
4063,1,CHECKED_IN
4064,1,CHECKED_IN
4065,3,CHECKED_IN
726,1,CHECKED_IN
4066,1,CHECKED_IN
756,1,CHECKED_IN
914,1,CHECKED_IN
4069,1,CHECKED_IN
761,3,CHECKED_IN
4071,1,CHECKED_IN
12,1,CHECKED_IN
4072,1,CHECKED_IN
4073,1,CHECKED_IN
4075,1,CHECKED_IN
769,1,CHECKED_IN
4076,1,CHECKED_IN
4077,23,CHECKED_IN
1519,3,CHECKED_IN
4079,1,CHECKED_IN
4080,1,CHECKED_IN
4081,2,CHECKED_IN
4082,2,CHECKED_IN
4083,1,CHECKED_IN
189,1,CHECKED_IN
4084,1,CHECKED_IN
339,1,CHECKED_IN
307,1,CHECKED_IN
4086,2,CHECKED_IN
4087,2,CHECKED_IN
4089,1,CHECKED_IN
4090,1,CHECKED_IN
4094,1,CHECKED_IN
4095,1,CHECKED_IN
4096,10,CHECKED_IN
4097,3,CHECKED_IN
523,2,CHECKED_IN
4098,16,CHECKED_IN
4099,16,CHECKED_IN
4101,2,CHECKED_IN
4102,4,CHECKED_IN
1570,1,CHECKED_IN
284,2,CHECKED_IN
4103,1,CHECKED_IN
4106,1,CHECKED_IN
11,1,CHECKED_IN
4108,1,CHECKED_IN
1827,1,CHECKED_IN
4109,1,CHECKED_IN
4110,1,CHECKED_IN
442,1,CHECKED_IN
640,1,CHECKED_IN
1131,1,CHECKED_IN
4114,1,CHECKED_IN
284,2,CHECKED_IN
36,1,CHECKED_IN
4115,1,CHECKED_IN
4116,1,CHECKED_IN
4117,1,CHECKED_IN
156,2,CHECKED_IN
4118,1,CHECKED_IN
4119,1,CHECKED_IN
624,2,CHECKED_IN
4120,1,CHECKED_IN
1819,2,CHECKED_IN
4122,1,CHECKED_IN
3672,1,CHECKED_IN
1657,5,CHECKED_IN
4125,5,CHECKED_IN
1713,1,CHECKED_IN
12,1,CHECKED_IN
4127,1,CHECKED_IN
1093,1,CHECKED_IN
4130,45,CHECKED_IN
4131,1,CHECKED_IN
4132,8,CHECKED_IN
4133,2,CHECKED_IN
4134,3,CHECKED_IN
364,1,CHECKED_IN
12,7,CHECKED_IN
193,2,CHECKED_IN
4137,1,CHECKED_IN
4138,1,CHECKED_IN
246,1,CHECKED_IN
4140,1,CHECKED_IN
4144,7,CHECKED_IN
4146,1,CHECKED_IN
892,1,CHECKED_IN
4149,1,CHECKED_IN
2786,1,CHECKED_IN
4150,1,CHECKED_IN
1551,1,CHECKED_IN
159,1,CHECKED_IN
4152,2,CHECKED_IN
4153,1,CHECKED_IN
2698,1,CHECKED_IN
4156,1,CHECKED_IN
1401,1,CHECKED_IN
4159,1,CHECKED_IN
4160,2,CHECKED_IN
4162,1,CHECKED_IN
4165,1,CHECKED_IN
4167,2,CHECKED_IN
4168,1,CHECKED_IN
583,1,CHECKED_IN
307,1,CHECKED_IN
156,18,CHECKED_IN
4171,3,CHECKED_IN
4174,10,CHECKED_IN
246,3,CHECKED_IN
4176,1,CHECKED_IN
36,2,CHECKED_IN
1318,1,CHECKED_IN
224,3,CHECKED_IN
4177,1,CHECKED_IN
4178,3,CHECKED_IN
4179,1,CHECKED_IN
4182,1,CHECKED_IN
4183,1,CHECKED_IN
4184,1,CHECKED_IN
176,1,CHECKED_IN
12,1,CHECKED_IN
4187,5,CHECKED_IN
229,1,CHECKED_IN
1763,1,CHECKED_IN
4192,2,CHECKED_IN
800,15,CHECKED_IN
4194,1,CHECKED_IN
4197,1,CHECKED_IN
4198,3,CHECKED_IN
632,1,CHECKED_IN
4199,1,CHECKED_IN
4202,1,CHECKED_IN
4203,1,CHECKED_IN
246,1,CHECKED_IN
36,2,CHECKED_IN
4205,2,CHECKED_IN
4207,1,CHECKED_IN
248,1,CHECKED_IN
4209,1,CHECKED_IN
2021,1,CHECKED_IN
12,1,CHECKED_IN
3564,1,CHECKED_IN
4211,2,CHECKED_IN
2048,1,CHECKED_IN
4212,1,CHECKED_IN
4213,1,CHECKED_IN
4214,1,CHECKED_IN
4215,9,CHECKED_IN
12,3,CHECKED_IN
278,1,CHECKED_IN
4216,1,CHECKED_IN
541,1,CHECKED_IN
64,1,CHECKED_IN
79,1,CHECKED_IN
364,1,CHECKED_IN
414,1,CHECKED_IN
156,2,CHECKED_IN
36,1,CHECKED_IN
2161,1,CHECKED_IN
4218,1,CHECKED_IN
4219,2,CHECKED_IN
4221,1,CHECKED_IN
4222,40,CHECKED_IN
2651,6,CHECKED_IN
4224,14,CHECKED_IN
323,8,CHECKED_IN
397,1,CHECKED_IN
4225,10,CHECKED_IN
875,1,CHECKED_IN
4227,1,CHECKED_IN
1482,1,CHECKED_IN
103,4,CHECKED_IN
640,1,CHECKED_IN
1514,1,CHECKED_IN
4229,4,CHECKED_IN
4230,1,CHECKED_IN
4231,3,CHECKED_IN
4232,1,CHECKED_IN
1131,1,CHECKED_IN
583,5,CHECKED_IN
104,1,CHECKED_IN
4233,1,CHECKED_IN
754,1,CHECKED_IN
4234,1,CHECKED_IN
4235,1,CHECKED_IN
754,1,CHECKED_IN
282,1,CHECKED_IN
156,1,CHECKED_IN
104,1,CHECKED_IN
4236,1,CHECKED_IN
111,1,CHECKED_IN
754,1,CHECKED_IN
2935,1,CHECKED_IN
1202,1,CHECKED_IN
4238,13,CHECKED_IN
1514,1,CHECKED_IN
2137,1,CHECKED_IN
111,2,CHECKED_IN
4241,1,CHECKED_IN
150,2,CHECKED_IN
161,1,CHECKED_IN
855,1,CHECKED_IN
4245,1,CHECKED_IN
156,2,CHECKED_IN
176,1,CHECKED_IN
4247,1,CHECKED_IN
4249,1,CHECKED_IN
4250,1,CHECKED_IN
4251,9,CHECKED_IN
4252,1,CHECKED_IN
32,1,CHECKED_IN
4253,1,CHECKED_IN
4254,1,CHECKED_IN
2353,1,CHECKED_IN
4255,1,CHECKED_IN
122,1,CHECKED_IN
605,2,CHECKED_IN
161,1,CHECKED_IN
4257,1,CHECKED_IN
11,1,CHECKED_IN
364,1,CHECKED_IN
4259,1,CHECKED_IN
4260,13,CHECKED_IN
4261,1,CHECKED_IN
193,1,CHECKED_IN
246,1,CHECKED_IN
2161,6,CHECKED_IN
4263,1,CHECKED_IN
2914,1,CHECKED_IN
2005,1,CHECKED_IN
4266,1,CHECKED_IN
156,137,CHECKED_IN
4270,1,CHECKED_IN
954,115,CHECKED_IN
4271,1,CHECKED_IN
1245,2,CHECKED_IN
4274,10,CHECKED_IN
393,11,CHECKED_IN
4275,2,CHECKED_IN
12,1,CHECKED_IN
111,1,CHECKED_IN
4279,1,CHECKED_IN
4281,1,CHECKED_IN
4282,1,CHECKED_IN
364,2,CHECKED_IN
1341,3,CHECKED_IN
4286,2,CHECKED_IN
189,1,CHECKED_IN
579,1,CHECKED_IN
4287,1,CHECKED_IN
4288,2,CHECKED_IN
4290,1,CHECKED_IN
246,1,CHECKED_IN
360,11,CHECKED_IN
1327,1,CHECKED_IN
4295,1,CHECKED_IN
4296,1,CHECKED_IN
4299,1,CHECKED_IN
344,5,CHECKED_IN
368,1,CHECKED_IN
4300,1,CHECKED_IN
4302,1,CHECKED_IN
176,6,CHECKED_IN
150,5,CHECKED_IN
284,1,CHECKED_IN
4306,1,CHECKED_IN
4307,1,CHECKED_IN
3000,2,CHECKED_IN
4308,1,CHECKED_IN
4309,1,CHECKED_IN
3454,2,CHECKED_IN
4313,1,CHECKED_IN
4316,1,CHECKED_IN
1299,2,CHECKED_IN
47,1,CHECKED_IN
1093,1,CHECKED_IN
4317,2,CHECKED_IN
171,1,CHECKED_IN
4318,1,CHECKED_IN
1482,1,CHECKED_IN
4319,1,CHECKED_IN
103,2,CHECKED_IN
1353,1,CHECKED_IN
766,1,CHECKED_IN
4321,2,CHECKED_IN
4325,1,CHECKED_IN
157,1,CHECKED_IN
4326,1,CHECKED_IN
104,1,CHECKED_IN
4327,1,CHECKED_IN
4330,1,CHECKED_IN
364,2,CHECKED_IN
4332,1,CHECKED_IN
182,2,CHECKED_IN
8,2,CHECKED_IN
12,1,CHECKED_IN
4333,1,CHECKED_IN
4334,2,CHECKED_IN
246,1,CHECKED_IN
152,1,CHECKED_IN
103,1,CHECKED_IN
4336,3,CHECKED_IN
156,3,CHECKED_IN
4337,1,CHECKED_IN
4338,1,CHECKED_IN
1278,1,CHECKED_IN
269,1,CHECKED_IN
4339,1,CHECKED_IN
150,1,CHECKED_IN
1145,1,CHECKED_IN
4341,1,CHECKED_IN
4342,1,CHECKED_IN
4343,1,CHECKED_IN
4348,1,CHECKED_IN
111,1,CHECKED_IN
1299,1,CHECKED_IN
4350,1,CHECKED_IN
4351,1,CHECKED_IN
4352,1,CHECKED_IN
4353,1,CHECKED_IN
4354,1,CHECKED_IN
4355,1,CHECKED_IN
4356,1,CHECKED_IN
